,Unnamed: 0_x,Unnamed: 0.1,Name_x,Event Date,Event Type,COSPAR ID,Catalogued Objects,Objects on Orbit,Objects > 1 cm,Objects > 10 cm,Last Update,Unnamed: 10,Unnamed: 0_y,#JCAT,Satcat,Piece,Type,Name_y,LDate,SDate,Primary,DDate,Status,Owner,State,Manufacturer,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,ODate,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,LYear,DYear,OBJECT_ID,NORAD_CAT_ID,COUNTRY,RCS_SIZE,large_event
52,52,,Cosmos-1481,09 Jul 1983,Accidental,1983-070A,6.0,6.0,3132.0,121.0,24 Oct 2018,,14167.0,S14182,14182.0,1983-070A,P           ,Kosmos-1481,1983 Jul  8,1983 Jul  8 2024?,Earth,2100,O,PVO,SU,NPOL/KOMET,1250.0,?,1150.0,?,1250.0,?,4.0, ,2.0, ,5.0, ,Cyl + 2 Pan,1983 Aug  9,690.0, ,   39147, ,62.98, ,HEO/M,1983.0,2100.0,1983-070A,14182.0,CIS,LARGE,0.0
53,53,,Cosmos-1484,18 Oct 1993,Unknown,1983-075A,48.0,,3135.0,117.0,24 Oct 2018,,14192.0,S14207,14207.0,1983-075A,P           ,Kosmos-1484,1983 Jul 24,1983 Jul 24 0600?,Earth,2013 Jan 28 0230,R,PRIR,SU,VNIEM,1500.0,?,1500.0,?,1500.0,?,4.5, ,1.4, ,11.6, ,Cyl + 2 Pan,1983 Aug 25,593.0, ,     659, ,98.01, ,LEO/S,1983.0,2013.0,1983-075A,14207.0,CIS,LARGE,1.0
54,54,,Proton-K/DM-2 ullage motor (SOZ),04 Feb 1991,Propulsion,1983-127H,7.0,2.0,659.0,17.0,24 Oct 2018,,14593.0,S14608,14608.0,1983-127H,C  M        ,SOZ,1983 Dec 29,1984 Dec 29 0500?,Earth,2100,O,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1984 Feb 24,425.0, ,   19046, ,52.0, ,HEO,1983.0,2100.0,1983-127H,14608.0,CIS,MEDIUM,0.0
55,55,,PAM-D (Palapa B2) (Challenger (OV-099)),06 Feb 1984,Propulsion,1984-011E,17.0,,,,04 Dec 2017,,14678.0,S14693,14693.0,1984-011E,C -M-S-*    ,PAM-D,1984 Feb  3,1984 Feb  6 1513,Earth,2000 Sep 22,R,PER,ID,THKE,2224.0,?,132.0,?,132.0,?,2.3, ,1.1, ,2.3, ,Sphere + Cone,1990 Jan 29,270.0, ,    1010, ,28.15, ,LEO/I,1984.0,2000.0,1984-011E,14693.0,US,LARGE,1.0
56,56,,Cosmos-1916,27 Feb 1988,Deliberate,1988-007A,0.0,,,,04 Dec 2017,,18802.0,S18823,18823.0,1988-007A,P           ,Kosmos-1916,1988 Feb  3,1988 Feb  3 1224?,Earth,1988 Feb 29 2120?,R,UNKS,SU,TSSKB,2886.0,?,2886.0,?,6600.0,?,6.3, ,2.7, ,6.3, ,Cyl + 2 Pan,1988 Feb 11,163.0, ,     322, ,64.88, ,LLEO/I,1988.0,1988.0,1988-007A,18823.0,CIS,LARGE,0.0
57,57,,PAM-D (Westar VI) (Challenger (OV-099)),03 Feb 1984,Propulsion,1984-011F,17.0,,,,04 Dec 2017,,14679.0,S14694,14694.0,1984-011F,C -M-S-*    ,PAM-D,1984 Feb  3,1984 Feb  3 2059,Earth,2014 Dec 23 0755,R,WUTC,US,THKE,2164.0,?,132.0,?,132.0,?,2.3, ,1.1, ,2.3, ,Sphere + Cone,1990 Jan 26,300.0, ,    1115, ,27.68, ,LEO/I,1984.0,2014.0,1984-011F,14694.0,US,LARGE,1.0
58,58,,Cosmos-1588,23 Feb 1986,Unknown,1984-083A,44.0,,3145.0,107.0,24 Oct 2018,,15152.0,S15167,15167.0,1984-083A,P           ,Kosmos-1588,1984 Aug  7,1984 Aug  7 1212,Earth,1986 Feb 23 1850,E,VMF,SU,ARSL/KOMET,3300.0, ,3000.0,?,3300.0, ,10.0, ,1.3, ,17.0, ,Cyl + 2 Pan,1984 Sep  6,427.0, ,     444, ,65.03, ,LLEO/I,1984.0,1986.0,1984-083A,15167.0,CIS,LARGE,1.0
59,59,,Proton-K/DM-2 ullage motor (SOZ),05 Sep 1992,Propulsion,1984-106F,23.0,1.0,2663.0,69.0,24 Oct 2018,,15323.0,S15338,15338.0,1984-106F,C  M        ,SOZ,1984 Sep 28,1984 Sep 28 1612?,Earth,2100,O,RVSN,SU,NPOE,110.0, ,56.0, ,110.0, ,1.0, ,0.6, ,1.0, ,Cyl,1984 Oct 28,836.0, ,     853, ,66.56, ,LEO/I,1984.0,2100.0,1984-106F,15338.0,CIS,MEDIUM,1.0
60,60,,Cosmos-1646,20 Nov 1987,Unknown,1985-030A,23.0,,2164.0,57.0,24 Oct 2018,,15636.0,S15653,15653.0,1985-030A,P           ,Kosmos-1646,1985 Apr 18,1985 Apr 18 2145,Earth,1987 Nov 20 0131,E,VMF,SU,ARSL/KOMET,3300.0, ,3000.0,?,3300.0, ,10.0, ,1.3, ,17.0, ,Cyl + 2 Pan,1985 May 18,428.0, ,     443, ,65.05, ,LLEO/I,1985.0,1987.0,1985-030A,15653.0,CIS,LARGE,1.0
61,61,,Proton-K/DM-2 ullage motor (SOZ),29 Nov 1998,Propulsion,1985-037G,3.0,1.0,282.0,8.0,24 Oct 2018,,15697.0,S15714,15714.0,1985-037G,C  M        ,SOZ,1985 May 17,1985 May 18 0237?,Earth,2100,O,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1985 Jul 17,398.0, ,   19159, ,51.91, ,HEO,1985.0,2100.0,1985-037G,15714.0,CIS,MEDIUM,0.0
62,62,,Cosmos-1654,21 Jun 1985,Deliberate,1985-039A,17.0,,1599.0,42.0,24 Oct 2018,,15717.0,S15734,15734.0,1985-039A,P           ,Kosmos-1654,1985 May 23,1985 May 23 1248,Earth,1985 Aug  7 0900?,R,GUKOS,SU,TSSKB,2886.0,?,2886.0,?,6600.0,?,6.3, ,2.7, ,6.3, ,Cyl + 2 Pan,1985 Jul 24,177.0, ,     295, ,64.69, ,LLEO/I,1985.0,1985.0,1985-039A,15734.0,CIS,SMALL,1.0
63,63,,Proton-K/DM-2 ullage motor (SOZ),05 Jan 1988,Propulsion,1985-042E,5.0,5.0,567.0,15.0,24 Oct 2018,,15756.0,S15773,15773.0,1985-042E,C  M        ,SOZ,1985 May 30,1985 May 30 1709?,Earth,2100,O,RVSN,SU,NPOE,110.0, ,56.0, ,110.0, ,1.0, ,0.6, ,1.0, ,Cyl,1991 Apr 18,788.0, ,     839, ,66.59, ,LEO/I,1985.0,2100.0,1985-042E,15773.0,CIS,MEDIUM,0.0
64,64,,Cosmos-1682,18 Dec 1986,Unknown,1985-082A,22.0,,2070.0,54.0,24 Oct 2018,,16033.0,S16054,16054.0,1985-082A,P           ,Kosmos-1682,1985 Sep 19,1985 Sep 19 0136,Earth,1986 Dec 18 2017,E,VMF,SU,ARSL/KOMET,3300.0, ,3000.0,?,3300.0, ,10.0, ,1.3, ,17.0, ,Cyl + 2 Pan,1985 Oct 20,429.0, ,     442, ,65.02, ,LLEO/I,1985.0,1986.0,1985-082A,16054.0,CIS,LARGE,1.0
65,65,,Molniya 3-26,21 Feb 2001,Aerodynamics,1985-091A,0.0,,,,04 Dec 2017,,16091.0,S16112,16112.0,1985-091A,P           ,Molniya-3,1985 Oct  3,1985 Oct  3 0829,Earth,2001 Feb 22,R,GUKOS/MSVYAZ,SU,NPOPM,1750.0, ,1700.0,?,1750.0, ,3.6, ,1.6, ,8.1, ,Cyl + 6 Pan,1985 Dec  9,585.0, ,   39763, ,62.96, ,HEO/M,1985.0,2001.0,1985-091A,16112.0,CIS,LARGE,0.0
66,66,,Cosmos-1691,22 Nov 1985,Electrical,1985-094B,20.0,17.0,3161.0,91.0,24 Oct 2018,,16118.0,S16139,16139.0,1985-094B,P           ,Kosmos-1695,1985 Oct  9,1985 Oct  9 2220?,Earth,2100,O,GUKOS,SU,NPOPM,225.0, ,225.0, ,225.0, ,1.6, ,0.8, ,7.0,?,Cyl + Ant,1992 Jun  2,1412.0, ,    1414, ,82.61, ,LEO/I,1985.0,2100.0,1985-094B,16139.0,CIS,LARGE,1.0
67,67,,Proton-K/DM-2 ullage motor (SOZ),09 Mar 1999,Propulsion,1988-085G,78.0,9.0,3064.0,190.0,24 Oct 2018,,19516.0,S19537,19537.0,1988-085G,C  M        ,SOZ,1988 Sep 16,1988 Sep 16 0610?,Earth,2100,O,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1988 Oct 17,412.0, ,   19115, ,64.83, ,HEO,1988.0,2100.0,1988-085G,19537.0,CIS,MEDIUM,1.0
68,68,,Cosmos-1701,29 Apr 2001,Aerodynamics,1985-105A,0.0,,,,04 Dec 2017,,16214.0,S16235,16235.0,1985-105A,P           ,Kosmos-1701,1985 Nov  9,1985 Nov  9 0928?,Earth,2001 May 11,R,PVO,SU,NPOL/KOMET,1250.0,?,1150.0,?,1250.0,?,4.0, ,2.0, ,5.0, ,Cyl + 2 Pan,1986 Jan  9,692.0, ,   39674, ,63.12, ,HEO/M,1985.0,2001.0,1985-105A,16235.0,CIS,LARGE,0.0
69,69,,Molniya 1-82,01 Oct 2004,Aerodynamics,1991-053A,0.0,,,,04 Dec 2017,,21608.0,S21630,21630.0,1991-053A,P           ,Molniya-1,1991 Aug  1,1991 Aug  1 1249,Earth,2004 Oct  9,R,UNKSR,SU,NPOPM,1670.0, ,1620.0,?,1670.0, ,4.4, ,1.4, ,8.6, ,Cyl + 6 Pan,1991 Aug 31,618.0, ,   39738, ,62.89, ,HEO/M,1991.0,2004.0,1991-053A,21630.0,CIS,LARGE,0.0
70,70,,Centaur-5 SEC (Atlas V 401),11 Dec 2004,Aerodynamics,2003-020B,0.0,,,,04 Dec 2017,,27790.0,S27812,27812.0,2003-020B,R2          ,Centaur AV-002,2003 May 13,2003 May 13 2224,Earth,2004 Dec 12,R,LMSSD,US,LMSSD,8200.0,?,2020.0, ,2020.0,?,11.7, ,3.1, ,11.7, ,Cyl,2003 May 22,374.0, ,   79685, ,17.51, ,VHEO,2003.0,2004.0,2003-020B,27812.0,US,LARGE,0.0
71,71,,Star 26B (Thor-Burner IIA),17 Jan 2005,Collision,1974-015B,6.0,6.0,859.0,18.0,24 Oct 2018,,7214.0,S07219,7219.0,1974-015B,R3          ,Burner IIA No. 19 Stage 2,1974 Mar 16,1974 Mar 16 0813?,Earth,2100,O,USAF,US,THKE,353.0, ,115.0, ,115.0, ,1.0,?,1.0,?,1.0,?,Truss + Sphere + Cone,1974 Apr 16,781.0, ,     885, ,98.93, ,LEO/S,1974.0,2100.0,1974-015B,7219.0,US,LARGE,0.0
73,73,,Molniya 1-77,24 Feb 2005,Aerodynamics,1990-039A,0.0,,,,04 Dec 2017,,20562.0,S20583,20583.0,1990-039A,P           ,Molniya-1,1990 Apr 26,1990 Apr 26 0233,Earth,2005 Feb 24 1645?,R,UNKS,SU,NPOPM,1650.0, ,1620.0, ,1650.0, ,4.4, ,1.4, ,8.6, ,Cyl + 6 Pan,1990 May 26,652.0, ,   39702, ,62.8, ,HEO/M,1990.0,2005.0,1990-039A,20583.0,CIS,LARGE,0.0
74,74,,Proton-K/DM-2 ullage motor (SOZ),23 Apr 2005,Propulsion,1992-088F,0.0,,,,04 Dec 2017,,22252.0,S22274,22274.0,1992-088F,C  M        ,SOZ,1992 Dec 17,1992 Dec 17 1920?,Earth,2006 May  4,R,RVSNR,RU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1993 Jan 17,279.0, ,   35865, ,47.23, ,GTO,1992.0,2006.0,1992-088F,22274.0,CIS,MEDIUM,0.0
75,75,,Proton-K/DM-2 ullage motor (SOZ),01 Jun 2005,Propulsion,2002-037E,61.0,1.0,3104.0,149.0,24 Oct 2018,,27452.0,S27474,27474.0,2002-037E,C  M        ,SOZ,2002 Jul 25,2002 Jul 25 1723,Earth,2006 Feb 28,R,KVR,RU,RKKE,110.0, ,56.0, ,56.0, ,1.0, ,0.6, ,1.0, ,Cyl,2002 Jul 26,199.0, ,    2889, ,63.79, ,LEO/I,2002.0,2006.0,2002-037E,27474.0,CIS,MEDIUM,1.0
76,76,,Proton-K/DM-2 ullage motor (SOZ),30 Jun 2005,Propulsion,2002-037E,61.0,1.0,3104.0,149.0,24 Oct 2018,,27452.0,S27474,27474.0,2002-037E,C  M        ,SOZ,2002 Jul 25,2002 Jul 25 1723,Earth,2006 Feb 28,R,KVR,RU,RKKE,110.0, ,56.0, ,56.0, ,1.0, ,0.6, ,1.0, ,Cyl,2002 Jul 26,199.0, ,    2889, ,63.79, ,LEO/I,2002.0,2006.0,2002-037E,27474.0,CIS,MEDIUM,1.0
77,77,,Meteor 2-17,21 Jun 2005,Anomalous,1988-005A,46.0,46.0,,,04 Dec 2017,,18799.0,S18820,18820.0,1988-005A,P           ,Meteor-2,1988 Jan 30,1988 Jan 30 1149?,Earth,2100,O,UNKS/GMS,SU,VNIEM,1500.0,?,1500.0,?,1500.0,?,4.5, ,1.4, ,4.5, ,Cyl + 2 Pan,1988 Feb 29,937.0, ,     961, ,82.54, ,LEO/I,1988.0,2100.0,1988-005A,18820.0,CIS,LARGE,1.0
78,78,,H10 (Ariane 44LP H10),17 Feb 1998,Propulsion,1988-109C,17.0,16.0,1599.0,42.0,24 Oct 2018,,19668.0,S19689,19689.0,1988-109C,R3          ,Ariane H10 V27,1988 Dec 11,1988 Dec 11 0051,Earth,1998 Feb 17,E,AE,F,AELM,2260.0, ,2080.0, ,2260.0, ,14.1, ,2.6, ,14.1, ,Step Cyl,1989 Jan 14,411.0, ,   36271, ,6.75, ,GTO,1988.0,1998.0,1988-109C,19689.0,FR,LARGE,1.0
79,79,,H-II LE-5B (H-IIA 2022),27 Aug 2006,Unknown,2006-002B,21.0,,1976.0,51.0,24 Oct 2018,,28910.0,S28932,28932.0,2006-002B,R2          ,H-2A F8 Stage 2,2006 Jan 24,2006 Jan 24 0148,Earth,2100,O,NASDA,J,MHITO,4000.0, ,4000.0, ,4000.0, ,9.2, ,4.0, ,9.2, ,Cyl,2006 Jan 31,547.0, ,     699, ,98.21, ,LEO/S,2006.0,2100.0,2006-002B,28932.0,JPN,LARGE,1.0
80,80,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),22 Jun 2005,Collision,1990-017B,1.0,1.0,,,04 Dec 2017,,20488.0,S20509,20509.0,1990-017B,R2          ,S3M,1990 Feb 27,1990 Feb 27 2108?,Earth,2100,O,RVSN,SU,POL,1434.0, ,1434.0, ,1434.0, ,4.2, ,2.4, ,4.2, ,Cyl,1990 Jun 21,952.0, ,    1015, ,82.95, ,LEO/I,1990.0,2100.0,1990-017B,20509.0,CIS,LARGE,0.0
81,81,,Tsyklon-3-3 (Tsyklon SL-14 (F-2)),04 May 2006,Propulsion,1985-108B,49.0,1.0,3133.0,119.0,24 Oct 2018,,16242.0,S16263,16263.0,1985-108B,R3          ,S5M,1985 Nov 22,1985 Nov 22 2226,Earth,2100,O,RVSN,SU,YUZH,1360.0, ,1360.0, ,1360.0, ,2.8, ,2.2, ,2.8, ,Cyl,1991 Mar 27,623.0, ,     658, ,82.5, ,LEO/I,1985.0,2100.0,1985-108B,16263.0,CIS,LARGE,1.0
82,82,,Proton-K/DM-2 ullage motor (SOZ),10 Jun 2006,Propulsion,1989-039G,119.0,37.0,11652.0,302.0,24 Oct 2018,,20060.0,S20081,20081.0,1989-039G,C  M        ,SOZ,1989 May 31,1989 May 31 1245?,Earth,2100,O,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1992 Feb 17,609.0, ,   18872, ,65.02, ,HEO,1989.0,2100.0,1989-039G,20081.0,CIS,MEDIUM,1.0
83,83,,Vanguard 3,14 Feb 2006,Anomalous,1959-007A,2.0,,,,04 Dec 2017,,19.0,S00020,20.0,1959 ETA,P A         ,Vanguard III,1959 Sep 18,1959 Sep 18 0529,Earth,2100,AO,GSFC,US,NRL,23.0, ,23.0, ,47.0, ,1.2, ,0.5, ,1.2, ,Sphere + Ant,1959 Oct 27,521.0, ,    3758, ,33.35, ,MEO,1959.0,2100.0,1959-007A,20.0,US,MEDIUM,0.0
84,84,,H-II LE-5B (H-IIA 2022),08 Aug 2006,Anomalous,2006-002B,23.0,2.0,,,04 Dec 2017,,28910.0,S28932,28932.0,2006-002B,R2          ,H-2A F8 Stage 2,2006 Jan 24,2006 Jan 24 0148,Earth,2100,O,NASDA,J,MHITO,4000.0, ,4000.0, ,4000.0, ,9.2, ,4.0, ,9.2, ,Cyl,2006 Jan 31,547.0, ,     699, ,98.21, ,LEO/S,2006.0,2100.0,2006-002B,28932.0,JPN,LARGE,1.0
85,85,,Proton-K/DM-2 ullage motor (SOZ),01 Sep 2006,Propulsion,2000-036E,0.0,,,,04 Dec 2017,,26376.0,S26398,26398.0,2000-036E,C  M        ,SOZ,2000 Jul  4,2000 Jul  5 0600?,Earth,2012 Mar 27,R,RVSNR,RU,RKKE,110.0, ,56.0, ,110.0, ,1.0, ,0.6, ,1.0, ,Cyl,2000 Jul 14,351.0, ,   35883, ,47.35, ,GTO,2000.0,2012.0,2000-036E,26398.0,CIS,MEDIUM,0.0
86,86,,Blok-ML (Molniya-M Blok-ML),31 Aug 2006,Aerodynamics,1990-052D,0.0,,,,04 Dec 2017,,20627.0,S20649,20649.0,1990-052D,R4          ,Blok-ML,1990 Jun 13,1990 Jun 13 0115,Earth,2006 Sep 13,R,RVSN,SU,NPOE,4500.0, ,900.0, ,900.0, ,3.3, ,2.3, ,3.3, ,Cyl,1993 Aug 14,704.0, ,   40433, ,63.39, ,HEO/M,1990.0,2006.0,1990-052D,20649.0,CIS,LARGE,0.0
87,87,,Cosmos-2423,17 Nov 2006,Deliberate,2006-039A,30.0,,3178.0,72.0,24 Oct 2018,,29380.0,S29402,29402.0,2006-039A,P           ,Kosmos-2423,2006 Sep 14,2006 Sep 14 1349,Earth,2006 Nov 17,D,KVR,RU,ARSL,6800.0,?,6600.0,?,7600.0,?,6.3, ,2.7, ,6.3, ,Cyl + 2 Pan,2006 Sep 21,209.0, ,     305, ,64.9, ,LLEO/I,2006.0,2006.0,2006-039A,29402.0,CIS,LARGE,1.0
88,88,,Delta IV DCSS 4 (Delta 4M),04 Nov 2006,Unknown,2006-050B,66.0,2.0,3056.0,198.0,24 Oct 2018,,29501.0,S29523,29523.0,2006-050B,R2          ,Delta 320,2006 Nov  4,2006 Nov  4 1407,Earth,2006 Nov  4 1550,D,ULAB,US,BOHB,8850.0,?,2850.0, ,2850.0,?,12.0, ,4.0, ,12.0, ,Cyl + Nozzle,2006 Nov  4,830.0, ,     862, ,98.79, ,LEO/S,2006.0,2006.0,2006-050B,29523.0,US,SMALL,1.0
89,89,,Proton-K/DM-2 ullage motor (SOZ),03 Aug 1998,Propulsion,1989-001G,15.0,5.0,1411.0,37.0,24 Oct 2018,,19734.0,S19755,19755.0,1989-001G,C  M        ,SOZ,1989 Jan 10,1989 Jan 10 0614?,Earth,2100,O,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1989 Feb 10,407.0, ,   19114, ,64.8, ,HEO,1989.0,2100.0,1989-001G,19755.0,CIS,MEDIUM,1.0
90,90,,DELTA K (Delta 5920),03 Dec 2006,Collision,1989-089B,0.0,,,,04 Dec 2017,,20302.0,S20323,20323.0,1989-089B,R2          ,Delta 189,1989 Nov 18,1989 Nov 18 1444,Earth,2100,O,MDAC,US,MDAC,6930.0, ,919.0, ,919.0, ,6.0, ,2.4, ,6.0, ,Cyl + Cone,1989 Dec 19,700.0, ,     815, ,97.07, ,LEO/S,1989.0,2100.0,1989-089B,20323.0,US,LARGE,0.0
91,91,,H-II LE-5B (H-IIA 202),28 Dec 2006,Unknown,2006-037B,9.0,,847.0,22.0,24 Oct 2018,,29372.0,S29394,29394.0,2006-037B,R2          ,H-2A F10 Stage 2,2006 Sep 11,2006 Sep 11 0450?,Earth,2012 Feb 16,R,MHI,J,MHITO,4000.0, ,4000.0, ,4000.0, ,9.2, ,4.0, ,9.2, ,Cyl,2006 Nov 10,431.0, ,     492, ,97.23, ,LLEO/S,2006.0,2012.0,2006-037B,29394.0,JPN,LARGE,0.0
92,92,,Fengyun 1C,11 Jan 2007,Deliberate,1999-025A,3450.0,2806.0,264410.0,5160.0,16 Oct 2020,,25708.0,S25730,25730.0,1999-025A,P           ,Feng Yun 1C,1999 May 10,1999 May 10 0145,Earth,2100,O,NSMC,CN,SISE,958.0, ,958.0,?,958.0, ,1.4, ,1.4, ,8.6, ,Box + 2 Pan,1999 Jun  9,849.0, ,     867, ,98.79, ,LEO/S,1999.0,2100.0,1999-025A,25730.0,PRC,MEDIUM,1.0
93,93,,Meteor 2-8,01 May 1999,Anomalous,1982-025A,52.0,52.0,,,04 Dec 2017,,13098.0,S13113,13113.0,1982-025A,P           ,Meteor-2,1982 Mar 25,1982 Mar 25 1039?,Earth,2100,O,GUKOS/GMS,SU,VNIEM,1500.0,?,1500.0,?,1500.0,?,4.5, ,1.4, ,4.5, ,Cyl + 2 Pan,1982 Apr 25,939.0, ,     962, ,82.54, ,LEO/I,1982.0,2100.0,1982-025A,13113.0,CIS,LARGE,1.0
94,94,,Yaogan Weixing 1,04 Feb 2010,Unknown,2006-015A,7.0,1.0,665.0,18.0,24 Oct 2018,,29070.0,S29092,29092.0,2006-015A,P           ,Yaogan Weixing 1,2006 Apr 26,2006 Apr 26 2300?,Earth,2100,O,ZZB,CN,SAST,2700.0, ,2700.0,?,2700.0, ,2.0,?,2.0,?,8.0,?,Box + 2 Pan,2006 Apr 29,606.0, ,     626, ,97.8, ,LEO/S,2006.0,2100.0,2006-015A,29092.0,PRC,LARGE,0.0
95,95,,Briz-M auxiliary tank (DTB),21 Jun 2010,Aerodynamics,2009-042C,88.0,,3041.0,214.0,24 Oct 2018,,35676.0,S35698,35698.0,2009-042C,C  M        ,Briz-M DTB,2009 Aug 11,2009 Aug 11 2335,Earth,2010 Jun 22,R,KHRR,RU,KHRR,11900.0,?,1000.0, ,1000.0,?,2.1, ,4.0, ,4.0, ,Torus,2009 Aug 19,392.0, ,35747, ,49.18, ,GTO,2009.0,2010.0,2009-042C,35698.0,CIS,LARGE,1.0
96,96,,Briz-M (Proton-M/Briz-M),13 Oct 2010,Propulsion,2008-011B,115.0,114.0,11123.0,288.0,24 Oct 2018,,32687.0,S32709,32709.0,2008-011B,R4          ,Briz-M No. 88525,2008 Mar 14,2008 Mar 14 2337,Earth,2100,O,KHRR,RU,KHRR,7500.0,?,1600.0, ,2600.0,?,2.6, ,2.5, ,2.6, ,Cyl,2008 Mar 17,768.0, ,   26451, ,49.21, ,HEO,2008.0,2100.0,2008-011B,32709.0,CIS,MEDIUM,1.0
97,97,,H-18 (Long March (CZ) 3C),01 Nov 2010,Unknown,2010-057B,56.0,55.0,3116.0,137.0,24 Oct 2018,,37189.0,S37211,37211.0,2010-057B,R3          ,CZ-3C Stage 3,2010 Oct 31,2010 Oct 31 1636?,Earth,2011 Sep 28,R,CASC,CN,CALT,7050.0,?,2800.0,?,2800.0,?,12.4, ,3.0, ,12.4, ,Cyl,2010 Dec  1,152.0, ,34663, ,20.29, ,GTO,2010.0,2011.0,2010-057B,37211.0,PRC,LARGE,1.0
98,98,,NOAA 11,24 Nov 2010,Electrical,1988-089A,2.0,2.0,231.0,6.0,24 Oct 2018,,19510.0,S19531,19531.0,1988-089A,P           ,NOAA 11,1988 Sep 24,1988 Sep 24 1016,Earth,2100,O,NOAA,US,GEEW,1030.0, ,1030.0, ,1712.0, ,4.2, ,1.9, ,8.0,?,Box + Pan,1988 Oct 24,848.0, ,     865, ,98.91, ,LEO/S,1988.0,2100.0,1988-089A,19531.0,US,LARGE,0.0
99,99,,H-IIA 2024 Adapter (4/4D-LC),23 Dec 2010,Aerodynamics,2007-005E,3.0,,,,24 Oct 2018,,30568.0,S30590,30590.0,2007-005E,C  A    C   ,4/4D-LC Adapter?,2007 Feb 24,2007 Feb 24 0500?,Earth,2011 Sep 20,R,MHI,J,MHITO,300.0,?,300.0,?,300.0,?,1.0,?,4.0, ,4.0, ,Cone,2007 May 20,477.0, ,     488, ,97.24, ,LLEO/S,2007.0,2011.0,2007-005E,30590.0,JPN,LARGE,0.0
100,100,,Proton-K/DM-2 ullage motor (SOZ),18 Dec 1992,Propulsion,1989-004E,0.0,,,,04 Dec 2017,,19750.0,S19771,19771.0,1989-004E,C  M        ,SOZ,1989 Jan 26,1989 Jan 26 1549?,Earth,1999 Feb 15,R,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1989 Feb 26,333.0, ,   36534, ,47.32, ,GTO,1989.0,1999.0,1989-004E,19771.0,CIS,MEDIUM,0.0
101,101,,H-18 (Long March (CZ) 3C),26 Feb 2012,Propulsion,2012-008B,37.0,37.0,3161.0,91.0,24 Oct 2018,,38070.0,S38092,38092.0,2012-008B,R3          ,CZ-3C Stage 3,2012 Feb 24,2012 Feb 24 1622,Earth,2012 Nov 25,R,CASC,CN,CALT,7050.0,?,2800.0,?,2800.0,?,12.4, ,3.0, ,12.4, ,Cyl,2012 Mar  3,150.0, ,35813, ,20.71, ,GTO,2012.0,2012.0,2012-008B,38092.0,PRC,MEDIUM,1.0
102,102,,Blits,22 Jan 2013,Anomalous,2009-049G,1.0,1.0,,,04 Dec 2017,,35849.0,S35871,35871.0,2009-049G,P           ,Blits,2009 Sep 17,2009 Sep 17 1653,Earth,2100,O,NIIPP,RU,NIIPP,7.0, ,7.0, ,7.0, ,0.2, ,0.2, ,0.2, ,Sphere,2009 Sep 22,816.0, ,824, ,98.8, ,LEO/S,2009.0,2100.0,2009-049G,35871.0,CIS,SMALL,0.0
103,103,,Jason,16 Mar 2002,Collision,2001-055A,2.0,2.0,,,04 Dec 2017,,26975.0,S26997,26997.0,2001-055A,P           ,Jason,2001 Dec  7,2001 Dec  7 1603,Earth,2100,O,CNES/JPL,F,ALC,500.0, ,472.0, ,500.0, ,3.3, ,1.9, ,6.0,?,Box + 2 Pan,2001 Dec  9,1320.0, ,    1328, ,66.05, ,LEO/I,2001.0,2100.0,2001-055A,26997.0,US,LARGE,0.0
104,104,,Cosmos-192,30 Aug 2009,Anomalous,1967-116A,3.0,,,,04 Dec 2017,,3046.0,S03047,3047.0,1967-116A,P           ,Kosmos-192,1967 Nov 23,1967 Nov 23 1558?,Earth,2100,O,OKB10,SU,OKB10,775.0, ,775.0, ,775.0, ,5.0, ,2.1, ,17.0, ,Cyl + Ant,1968 Jan 15,743.0, ,     755, ,74.02, ,LEO/I,1967.0,2100.0,1967-116A,3047.0,CIS,LARGE,0.0
105,105,,ISIS 1,24 May 2007,Anomalous,1969-009A,2.0,2.0,,,04 Dec 2017,,3668.0,S03669,3669.0,1969-009A,P           ,Isis 1,1969 Jan 30,1969 Jan 30 0700,Earth,2100,O,CRC,CA,RCAV,236.0, ,236.0, ,236.0, ,1.0, ,1.3, ,73.0, ,Oct DCone + 2 Ant,1969 Mar 16,575.0, ,    3525, ,88.41, ,MEO,1969.0,2100.0,1969-009A,3669.0,CA,LARGE,0.0
